Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5E8cYKxykxApJ9p7UzNGd0,"Fallout - Extended Mix","Fallout","Davey Asprey",2017-03-30,352000,20,killbottt,2024-04-16T09:49:45Z,"progressive trance,trance,uplifting trance","A State of Trance",0.515,0.991,7,-7.832,1,0.062,0.000103,0.931,0.0818,0.0882,135.007,4
2fAxHv9TiEBTvudddIPSQi,"Perfect Blue","Trance World, Vol. 2","Akesson",2008-02-25,229565,5,killbottt,2024-04-16T09:49:45Z,"","Armada Music Albums",0.0962,0.987,1,-5.98,1,0.0845,0.000369,0.919,0.442,0.3,172.223,5
4mxPcauWpkHV76DUwG8iOg,"Beautiful Life","Beautiful Life","Christina Novelli",2019-10-11,140852,23,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance","Black Hole Recordings",0.579,0.874,6,-4.982,1,0.0613,0.0195,0.00000249,0.358,0.0771,131.984,4
2an79CQPsLl8fGqttI6EFO,"Behind That Pretty Smile","Behind That Pretty Smile","Robbie Seed,That Girl",2019-08-28,240027,13,killbottt,2024-04-16T09:49:45Z,"","VANDIT Records",0.469,0.988,3,-5.673,1,0.0739,0.00907,0.0783,0.109,0.0933,137.992,4
2OZ4eE85AzF567Q1FrTsrM,"Fly Away - Radio Edit","Fly Away","Tribal Temptation",2019-10-07,196521,3,killbottt,2024-04-16T09:49:45Z,"italian trance","Extrema Global Music",0.518,0.983,11,-5.523,1,0.152,0.000278,0.121,0.515,0.179,137.992,4
7jEhsF6kHZEjM19WGmjtWB,"Breathe","Breathe","Peter Mikkola",2022-12-09,224426,0,killbottt,2024-04-16T09:49:45Z,"","Peter Mikkola",0.344,0.922,0,-8.793,0,0.0453,0.0012,0.91,0.102,0.0815,140.019,4
67ac7IlPloHbCLxb85h7Yc,"Transonic","Transonic","Darren Porter,Jak Aggas",2019-11-22,204077,23,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance,tech trance","Who's Afraid Of 138?!",0.399,0.994,9,-7.744,1,0.119,0.000718,0.876,0.318,0.15,139.95,4
1FIMJSDMLtw5PAJpOIuwft,"Jabu - Extended Mix","Jabu","Fast Distance",2019-11-22,325839,1,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,uplifting trance","Garuda",0.494,0.958,8,-6.05,1,0.0793,0.0000786,0.839,0.122,0.203,137.006,4
2g3wVA74ROvIk2feA5C6FR,"Genesis","Genesis","Exouler,Inrayzex",2021-10-15,203496,5,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","Suanda True",0.362,0.997,6,-5.743,1,0.0852,0.00998,0.943,0.328,0.137,138.005,4
1MQkhomMlwsYigfmswbEbx,"Laserface 01 (Aperture)","Laserface 01 (Aperture)","Gareth Emery",2019-08-23,153444,50,killbottt,2024-04-16T09:49:45Z,"edm,pop dance,progressive electro house,progressive house,trance","Garuda",0.553,0.825,9,-7.068,0,0.0382,0.0133,0.894,0.159,0.215,135.998,4
6J4oCRJ3IKS2WYlbU4r2ly,"Never Thought I'd Find You","Never Thought I’d Find You","Dj T.H.,Jam Da Bass,Jaki Nelson",2023-02-03,340298,6,killbottt,2024-04-16T09:49:45Z,"german trance,progressive trance,covertronica","Digital Society Recordings",0.549,0.942,2,-5.907,1,0.0624,0.000631,0.549,0.05,0.149,133.987,4
0q8WQfqjJy5ysLbZxBKGOh,"From This Day On - Ben Gold Remix","From This Day On (Ben Gold Remix)","Andrew Rayel,JES,Ben Gold",2023-06-16,233029,6,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance,vocal trance,progressive trance,uplifting trance","Kontor Records",0.419,0.997,9,-2.906,0,0.115,0.000352,0.238,0.285,0.231,137.985,4
7HtUclLULw95SF2pnFUgy2,"Missing Part of Me","Missing Part of Me","Triode,Clara Yates",2021-05-28,204347,14,killbottt,2024-04-16T09:49:45Z,"vocal trance","AVA White",0.544,0.865,8,-5.138,1,0.0402,0.0936,0.00000191,0.201,0.64,137.958,4
7H1oWs5rXW2QemEppHT5k3,"The Hero In Me","The Hero In Me","Darren Porter,Susana",2022-08-12,217390,19,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance,vocal trance","Amsterdam Trance Records",0.444,0.818,7,-9.219,1,0.132,0.0036,0.0000427,0.42,0.152,138.008,4
6RNKnOGcdNs4E48Ym5omRq,"Serenity","Dream","Roman Messer,Cari",2019-09-27,262065,19,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.504,0.98,0,-4.352,0,0.0592,0.00164,0.0958,0.198,0.0674,137.954,4
0Gs8EwbEuwbN0VxMFkbIrC,"Lost Soul - Full Fire Mix","Lost Soul (Full Fire Mix)","Roman Messer,NoMosk,Christina Novelli",2023-01-06,220392,22,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,trance,vocal trance","Suanda Music",0.428,0.939,1,-5.092,1,0.111,0.000857,0.0204,0.0936,0.139,139.907,4
7E4Kt9Lkn5AV4SiOuoRczh,"Miracle","Miracle","Roman Messer,Natalie Gioia",2020-07-17,224347,13,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,ukrainian edm,vocal trance","Suanda Music",0.533,0.98,1,-5.735,1,0.124,0.000192,0.217,0.285,0.0657,137.976,4
4srCxx735Mcp2LZRaqLlPK,"Not Coming Down","WKND","Ferry Corsten,Betsie Larkin",2012-02-21,450487,15,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive house,progressive trance,trance,uplifting trance,deep uplifting trance,vocal trance","Flashover Recordings",0.549,0.843,2,-4.932,1,0.0405,0.0000486,0.405,0.114,0.0737,133.971,4
2T1AR6xRYEaHbcTdJBJT4s,"Rest Of Our Lives - Paul Webster Remix","Rest Of Our Lives (Paul Webster Remix)","Ben Gold,Paul Webster",2023-07-14,205491,34,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,progressive uplifting trance,tech trance","Armada Captivating",0.53,0.954,5,-4.212,1,0.0527,0.00184,0.00749,0.0713,0.375,143.984,4
5q7aMIsdMG3XUTmKY3twET,"Shine A Light - Extended Mix","Shine A Light","Bryan Kearney,Bo Bruce",2023-05-05,445217,16,killbottt,2024-04-16T09:49:45Z,"trance,uplifting trance,vocal trance","Subculture",0.619,0.99,5,-5.211,1,0.0455,0.00112,0.0754,0.0855,0.107,138.014,4
4pEufcWTH1PjHOPP80OGEs,"The Mystery - Original Mix","Call It What It Is - Best of","Kaimo K,Cate Kanell",2018-05-18,455412,2,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,uplifting trance,vocal trance","RNM Bundles",0.444,0.959,10,-5.809,0,0.0818,0.000928,0.7,0.464,0.245,137.994,4
2mkeBTuKiWtaaCK6k17Hx8,"Beyond Time - Aurosonic Extended Mix","Beyond Time (Aurosonic Remix)","Raz Nitzan,Ellie Lawson,Aurosonic",2018-11-30,369374,7,killbottt,2024-04-16T09:49:45Z,"progressive trance,vocal trance,russian trance,trance","RNM",0.665,0.704,7,-7.74,0,0.079,0.00345,0.135,0.0593,0.328,127.993,3
7bpmJtF9jFMg82wr7Q6247,"The Spirit of Summer - Dustin Husain Extended Mix","Best of Uplifting Vocal Trance 2018","Ana Criado,Raz Nitzan,Dustin Husain",2018-09-07,438328,1,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,trance,uplifting trance,vocal trance,progressive trance","RNM Bundles",0.481,0.997,2,-4.477,1,0.071,0.0000461,0.762,0.683,0.331,137.998,4
4RrHCAATKtVtnWFHuQai9x,"The Promise - Extended Mix","Uplifting Trance 2018","Susana,Neev Kennedy",2018-02-09,365245,2,killbottt,2024-04-16T09:49:45Z,"trance,uplifting trance,vocal trance","RNM Bundles",0.573,0.875,9,-9.447,0,0.0548,0.00386,0.109,0.158,0.175,137.998,4
147T8pluNIXnyN0eOpODsa,"Find The Sun - Myde Extended Mix","Best of Uplifting Vocal Trance 2018","Raz Nitzan,Moya Brennan,Myde",2018-09-07,422571,2,killbottt,2024-04-16T09:49:45Z,"progressive trance,celtic,new age","RNM Bundles",0.602,0.965,9,-6.807,0,0.093,0.000337,0.527,0.232,0.216,139.981,4
3we1FIJUt5BZo93OyIbEeB,"Gone For Good - Extended Mix","Uplifting Trance 2018","Myde,Jo Cartwright",2018-02-09,390548,1,killbottt,2024-04-16T09:49:45Z,"","RNM Bundles",0.489,0.997,2,-4.966,1,0.0825,0.0000652,0.203,0.0509,0.212,139.993,4
1dArdMeiJQ40wyPrPk9GgF,"Someone You Love - C-Systems Remix","To the Stars (The Remixes Part 2)","SMR LVE,Linney,C-Systems",2022-06-17,203043,5,killbottt,2024-04-16T09:49:45Z,"progressive trance,uplifting trance","Coldharbour Recordings",0.523,0.97,11,-6.916,1,0.0526,0.0804,0.405,0.132,0.167,137.996,4
7pTwiziiNabAJwF8GimGeH,"Kiss The Night","Future Sound EP Vol. 13","MurZo",2023-07-24,217391,25,killbottt,2024-04-16T09:49:45Z,"","FSOE",0.232,0.987,2,-5.735,0,0.107,0.00665,0.112,0.867,0.328,137.997,3
7fDHYNpNfSJ7h0jDX440Y5,"Heading Up High","Embrace","Armin van Buuren,Kensington",2015-10-29,232853,47,killbottt,2024-04-16T09:49:45Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,dutch indie rock,dutch pop,dutch rock","Armada Music Albums",0.52,0.926,1,-4.774,0,0.0873,0.0034,0.00188,0.111,0.196,128.027,4
1WPisAhmAddJ5ml29cAcEe,"Dare To Dream - NoMosk Remix","My Nature: The Best of Katty Heath","Dennis Sheperd,Katty Heath,NoMosk",2019-10-11,375665,1,killbottt,2024-04-16T09:49:45Z,"german techno,german trance,progressive house,progressive trance,tech trance,trance,uplifting trance,vocal trance,russian trance","RNM Bundles",0.487,0.965,1,-5.147,1,0.0925,0.000423,0.661,0.0638,0.0489,137.999,4
5EedfZltmVfP1MpfsH5lgm,"Wasteland - Extended Mix","Uplifting Trance 2019","Myde,Lauren Ní Chasaide",2018-11-23,363063,2,killbottt,2024-04-16T09:49:45Z,"vocal trance","RNM Bundles",0.544,0.992,8,-5.772,0,0.0908,0.000743,0.416,0.0853,0.466,138.006,4
6v906BrFhq3jFv8jLp5w96,"Eye Of The Storm (ASOT 1134)","ASOT 1134 - A State of Trance Episode 1134","Aly & Fila,Alex M.O.R.P.H.,Cheryl Barnes",2023-08-17,208710,0,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance,german techno,german trance,progressive trance","A State Of Trance Radio",0.397,0.941,5,-7.187,0,0.0797,0.000287,0.0121,0.3,0.0342,138.03,5
5bk0BbAPmphoaWPd0fpXqD,"Golden Summer (ASOT 1134)","ASOT 1134 - A State of Trance Episode 1134","Driftmoon",2023-08-17,243450,0,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance","A State Of Trance Radio",0.343,0.997,5,-7.101,0,0.0562,0.0000317,0.719,0.178,0.0702,138.008,4
650NRpeV8ccIsTXK4g6b3N,"Borderline (ASOT 1134) [Service For Dreamers]","ASOT 1134 - A State of Trance Episode 1134","MaRLo,Roxanne Emery",2023-08-17,280130,0,killbottt,2024-04-16T09:49:45Z,"australian dance,trance","A State Of Trance Radio",0.593,0.781,5,-6.9,1,0.0851,0.0247,0.000298,0.441,0.128,135.878,4
00HIra3yJNb0YBt9gkQFKM,"In The Darkness - Album Mix","Face the Future","Daxson,Sue McLaren",2022-09-30,277333,11,killbottt,2024-04-16T09:49:45Z,"progressive trance,vocal trance","Coldharbour Recordings",0.227,0.941,3,-4.542,1,0.0612,0.0306,0.118,0.0673,0.039,91.703,3
2y5bhecj9eEXy9IzMVdiud,"Big Sky - Agnelli & Nelson Extended Remix","Big Sky","John O'Callaghan,Audrey Gallagher,Agnelli & Nelson",2007-12-10,515466,30,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance,vocal trance,bubble trance,classic progressive house,hard house","Armind",0.573,0.83,6,-9.586,0,0.0575,0.00127,0.695,0.288,0.482,140.006,4
7EXXoQej0WP3pdvrjYcDJk,"Breathless","Breathless","ReOrder,Ghost Etiquette,Miss Geist",2023-08-25,205634,29,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Armada Captivating",0.524,0.941,7,-4.57,0,0.0459,0.0125,0.144,0.154,0.0692,134.008,4
4qCFzDKyk3lCUwXJYX8mxt,"My Heart Won't Tell You No - Frainbreeze Extended Mix","My Heart Won't Tell You No (Frainbreeze Remix)","Stoneface & Terminal,Ana Criado,Frainbreeze",2019-02-22,375572,3,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,progressive uplifting trance,vocal trance","RNM",0.629,0.887,10,-9.221,0,0.112,0.113,0.0987,0.0943,0.509,130.991,4
5s1Q8tyGFpkh8yDBcsYggr,"Call It What It Is - Extended Mix","Call It What It Is - Best of","Kaimo K,Sue McLaren",2018-05-18,438260,2,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,uplifting trance,vocal trance","RNM Bundles",0.499,0.996,5,-6.366,0,0.143,0.00367,0.603,0.399,0.0515,138.006,4
63FucZrMCXt7XTYYsIN25U,"Delphi - XiJaro & Pitch Remix","Uplifting Trance 2020","F.G. Noise,XiJaro & Pitch",2019-11-01,234565,6,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,ukrainian edm,uplifting trance,dutch trance","RNM Bundles",0.391,0.972,0,-6.603,0,0.111,0.000284,0.931,0.381,0.0794,138.006,4
1WVJDWnc5iYJ1JBaBMjSyG,"I Am - atDusk Remix","I Am (atDusk Remix)","Chakra,atDusk,The Space Brothers",2023-08-11,205000,15,killbottt,2024-04-16T09:49:45Z,"trance","Armada Captivating",0.561,0.961,8,-4.231,1,0.0667,0.0719,0.00731,0.71,0.14,135.125,4
3KOhe8Yl7L6x8SLYBzsKzP,"Nathan's Song - Extended Mix","Nathan's Song","Craig Connelly",2023-08-10,459857,10,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Higher Forces Records",0.49,0.938,8,-4.841,1,0.05,0.000587,0.944,0.0622,0.68,140.003,4
6EfCZu8Az3CCzNVRTXbcyf,"Don't Give Up","Don't Give Up","Phillip Castle",2023-08-11,221469,31,killbottt,2024-04-16T09:49:45Z,"progressive trance","Enhanced Progressive",0.442,0.968,0,-6.316,0,0.0467,0.000752,0.873,0.38,0.209,127.982,4
3mPK25RFEavaGDZEU5Ms5I,"Colour of Your Heart (Horizons Festival 2017 Theme) - Extended Mix","Colour of Your Heart (Horizons Festival 2017 Theme)","Amir Hussain,Sarah Lynn",2017-08-28,478260,0,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance,vocal trance","Amsterdam Trance Records",0.455,0.983,1,-5.338,1,0.0777,0.000138,0.543,0.0908,0.201,137.989,4
17VyLNcJB0LCTu4hjl2NVa,"This Time - Steve Allen Remix","Best of Uplifting Vocal Trance 2017","Raz Nitzan,Kate Louise Smith,Steve Allen",2017-10-27,283647,1,killbottt,2024-04-16T09:49:45Z,"progressive trance,vocal trance,progressive uplifting trance,trance,uplifting trance","RNM Bundles",0.596,0.991,4,-6.719,1,0.0856,0.000414,0.841,0.0744,0.119,137.998,4
4FnyVvRingsWtWpLzn8A6L,"Let Yourself Be Loved - Original Mix","Uplifting Trance 2016","Mhammed El Alami,Amine Maxwell,Jo Cartwright",2016-07-15,431331,1,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,uplifting trance","RNM Bundles",0.562,0.838,1,-8.951,0,0.0426,0.00275,0.276,0.448,0.457,137.995,4
2BAGXWLORQZJXzIQhqDPqp,"Nothing Here But Goodbye - Radio Edit","Pure Bliss Vocals - Winter 2015","Radion6,Neev Kennedy",2015-02-16,211022,2,killbottt,2024-04-16T09:49:45Z,"progressive trance,uplifting trance,vocal trance","RNM Bundles",0.506,0.911,0,-3.906,0,0.0481,0.00161,0.157,0.608,0.0739,132.039,4
5UOVMVt2nIiXbbA8ilGoSO,"Blitzar","Blitzar","NrgMind",2023-08-18,197671,3,killbottt,2024-04-16T09:49:45Z,"","Who's Afraid Of 138?!",0.502,0.916,2,-7.903,1,0.0885,0.00212,0.523,0.236,0.288,139.998,4
5hmWYhpCDgWUEGkrdkjyGU,"Neverending Dawn Of You - Cold Rush Remix","My Nature: The Best of Katty Heath","Nitrous Oxide,Katty Heath,Cold Rush",2019-10-11,420008,1,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,vocal trance,progressive uplifting trance","RNM Bundles",0.311,0.983,7,-5.624,1,0.0684,0.00531,0.48,0.158,0.0767,139.986,4
2WqP2fts9qACyJu5Kaw1De,"No One Else - Extended Mix","Uplifting Trance 2019","Drival,Amy Kirkpatrick",2018-11-23,365407,1,killbottt,2024-04-16T09:49:45Z,"vocal trance","RNM Bundles",0.491,0.973,1,-7.413,1,0.0542,0.000187,0.167,0.0906,0.217,138.007,4
7BeUp1sPghKcvS1audyWhb,"An Autumn Tale - Kaimo K Remix","Call It What It Is - Best of","Beat Service,Ana Criado,Kaimo K",2018-05-18,396678,2,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,progressive uplifting trance,vocal trance","RNM Bundles",0.502,0.992,3,-3.083,0,0.14,0.000508,0.718,0.0744,0.134,137.973,4
6mlHJfFfgdCiturQCpfHs5,"Reputation (ASOT 1136)","ASOT 1136 - A State of Trance Episode 1136","Maria Healy",2023-08-31,220440,3,killbottt,2024-04-16T09:49:45Z,"tech trance,uplifting trance","A State Of Trance Radio",0.384,0.994,4,-6.686,0,0.0472,0.0000563,0.889,0.334,0.217,139.343,4
4YJlFa1CfH7OCxqlZNgk7A,"The Edge","The Edge","Roman Messer,Somnia",2023-06-23,159428,20,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.496,0.869,1,-5.434,0,0.135,0.0322,0.517,0.662,0.17,139.749,4
1rxfxybkU2MH5FPqE7UNqs,"This Is Real - Christopher Corrigan Remix","This Is Real (Christopher Corrigan Remix)","Roman Messer,Gid Sedgwick,Christopher Corrigan",2023-06-09,265285,12,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance","Suanda Music",0.419,0.974,5,-4.481,1,0.0965,0.00124,0.0276,0.788,0.0746,140.042,4
61ax9kiQiJzaeeBNS4Yv96,"Edge Of Paradise","10 Years Of Suanda Music - Mixed by Tycoos","Tycoos,Kate Miles",2023-07-14,217391,9,killbottt,2024-04-16T09:49:45Z,"russian trance,uplifting trance","Suanda Music",0.482,0.971,8,-3.928,1,0.0441,0.00408,0.206,0.38,0.408,137.971,4
4AzETFVJUfJBmoCX6C9fvS,"Diamonds","Ashley Wallbridge Mini Mix 1","Ashley Wallbridge,Clara Yates",2020-07-10,200413,25,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,vocal trance","Armada Music Albums",0.39,0.928,0,-3.946,0,0.0606,0.00136,0.000029,0.221,0.106,132.97,4
62sB8bHUkvKWPv0PYtOzCc,"Unite - Steve Allen Remix","Unite (Steve Allen Remix)","Roman Messer,Betsie Larkin,Steve Allen",2018-05-15,183615,16,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,deep uplifting trance,uplifting trance,vocal trance,progressive trance,trance","Suanda Music",0.452,0.956,8,-6.37,1,0.0585,0.000784,0.296,0.101,0.174,137.989,4
0yCfWLy1dvNzcPQDp86wU1,"Afterlight","The Future Is Now","Jorn Van Deynhoven,Clara Yates",2020-03-27,236470,26,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,vocal trance","Armada Music Bundles",0.535,0.917,1,-5.573,1,0.0813,0.000528,0.000941,0.319,0.384,137.96,3
7Iq2AaT4hzzYbgQ1YCHPlU,"Feel The Waves (Mixed)","A State of Trance 2023 (Mixed by Armin van Buuren)","Driftmoon",2023-05-12,168680,16,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance","A State of Trance",0.437,0.987,0,-7.733,1,0.0434,0.0000331,0.808,0.194,0.387,138,4
0ZjcDIMZVPTSD8x1Ukf2AI,"Cosmos 2.0 (ASOT 1138)","ASOT 1138 - A State of Trance Episode 1138","Mercurial Virus",2023-09-14,166190,3,killbottt,2024-04-16T09:49:45Z,"","A State Of Trance Radio",0.448,0.935,2,-7.889,1,0.0556,0.000165,0.969,0.324,0.221,139.995,4
3mivCx58qsgZszezCkvmcp,"you broke me first - XiJaro & Pitch Remix","you broke me first (XiJaro & Pitch Remix)","Dash Berlin,XiJaro & Pitch",2023-06-23,169116,35,killbottt,2024-04-16T09:49:45Z,"big room,dutch house,dutch trance,edm,pop dance,progressive electro house,progressive house,trance,uplifting trance","North Sea Music",0.401,0.975,7,-7.284,1,0.184,0.0000731,0.0821,0.627,0.148,139.98,4
3OWnVqPDm4CKt5JENcxxJX,"Nothing Stopping Me","Wanderlust","RAM,Clara Yates",2023-03-17,255217,15,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance,vocal trance","Black Hole Recordings",0.435,0.987,11,-5.962,0,0.137,0.00501,0.0126,0.668,0.0662,137.964,4
0suq6pekpVWxP5OqcjhtbQ,"Campos Eliseos","Campos Eliseos","Roger Shah,Yelow",2023-09-08,201739,29,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance","FSOE",0.375,0.96,9,-5.256,0,0.041,0.00079,0.925,0.146,0.236,138.015,4
4dpyt1bkbRDxY750vbw1sx,"Coming Home Again","Coming Home Again","Solar Vision",2023-06-23,202964,37,killbottt,2024-04-16T09:49:45Z,"","Future Sequence",0.446,0.924,6,-4.927,1,0.0483,0.00495,0.143,0.448,0.267,138.021,4
3LznVdJVVTLxYY7iXkVdWT,"Greatest Gift","Greatest Gift","Roger Shah,Ambedo,Yelow,Capri",2023-04-07,220869,18,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance","FSOE",0.263,0.789,0,-6.009,1,0.0336,0.000722,0.282,0.159,0.225,137.951,4
6VeJi6nPcy0Zil1UYHZNnO,"Take Me On A Journey","Take Me On A Journey","Alan Morris,Sarah Lynn",2023-06-09,260868,23,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,trance,uplifting trance,vocal trance","Amsterdam Trance Records",0.452,0.947,9,-5.247,1,0.192,0.00398,0.00159,0.342,0.0818,137.924,4
0TdC9EZKRVGVGlx47kXWmZ,"I Wish","Lifeline","Andrew Rayel,Robbie Seed,Jimmy Chou,That Girl",2023-02-17,215000,15,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance","Kontor Records",0.445,0.954,1,-7.725,1,0.0596,0.00164,0.00739,0.065,0.339,138.011,4
15tHgVMNQ9gc8pTGw4L0Yu,"Birds Of Prey","Birds Of Prey","Roger Shah,Ambedo",2023-05-19,218260,17,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance","FSOE",0.293,0.763,5,-5.418,1,0.0442,0.00637,0.0813,0.114,0.238,137.994,4
7nRPt4yekLaDubCyACqKND,"Time Machine - Paul Denton Remix","Time Machine (Paul Denton Remix)","Craig Connelly,Tara Louise,Paul Denton",2020-12-18,251000,22,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,tropical house,progressive uplifting trance","Black Hole Recordings",0.453,0.994,4,-5.098,0,0.0778,0.000482,0.0694,0.357,0.0485,138.031,4
07PJ9MYZKP6JZMokiiI7jF,"Moonbow","Moonbow","Ed Sánchez",2023-08-04,231428,13,killbottt,2024-04-16T09:49:45Z,"","InfraRed",0.324,0.994,8,-6.416,1,0.0931,0.000248,0.927,0.294,0.355,139.988,4
1p9JNIRzxyE27deEpwDeWh,"When No Words Come","When No Words Come","Artena",2023-10-13,214285,14,killbottt,2024-04-16T09:49:45Z,"","Molekular Sounds",0.384,1,7,-4.872,0,0.256,0.000185,0.96,0.434,0.0331,140.034,4
06u20lvN59gr1iQ83qZBFL,"Venice","Venice","Harshil Kamdar",2022-06-17,224347,2,killbottt,2024-04-16T09:49:45Z,"","Subculture",0.402,0.973,6,-8.659,0,0.0618,0.000025,0.955,0.158,0.116,137.975,4
1wNGdsbBpGcG3S1fsQHoDF,"Phoria (ASOT 1151) - Alex M.O.R.P.H. Remix","ASOT 1151 - A State of Trance Episode 1151 [Including Live at Sunburn Festival India 2018 (Highlights)]","Majai,Alex M.O.R.P.H.",2023-12-14,234200,9,killbottt,2024-04-16T09:49:45Z,"german techno,german trance,progressive house,progressive trance,trance,uplifting trance","A State Of Trance Radio",0.327,0.943,7,-7.147,1,0.0435,0.000664,0.475,0.209,0.093,139.997,4
06soBhwjgxyEUyYeSxAumA,"Winter - ReOrder Remix","Winter (ReOrder Remix)","DT8 Project,ReOrder,Andrea Britton",2023-12-08,227705,16,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance","Armada Captivating",0.559,0.921,0,-6.008,0,0.0536,0.00137,0.426,0.386,0.111,135.97,4
7krGq1Vq5oHASFfYTcxMdc,"Aria","Aria / Big Dreams (Vocal Mix)","Db Mokk",2023-12-08,201739,2,killbottt,2024-04-16T09:49:45Z,"","Extrema Global Music",0.428,0.978,6,-4.518,0,0.043,0.0028,0.968,0.34,0.126,138.03,4
2awmIiVnUNDabQAE5mbp8S,"Time & Space - Andrew Peters Remix","Time & Space (Andrew Peters Remix)","DJ Kim,Andrew Peters",2023-12-08,226285,8,killbottt,2024-04-16T09:49:45Z,"hard trance","Nocturnal Knights Reworked",0.161,0.996,8,-5.93,1,0.116,0.00223,0.961,0.573,0.205,139.964,4
2QJmTiRQWIUB70qH4H7RMm,"Boulevard","Boulevard","Mhammed El Alami,MALENE",2023-12-01,233618,8,killbottt,2024-04-16T09:49:45Z,"progressive trance,progressive uplifting trance,uplifting trance","AVA White",0.59,0.96,10,-6.859,1,0.0527,0.0166,0.00317,0.106,0.133,137.999,4
4iMBl250TEOKIFcQrusiao,"This Is What It Feels Like - Armin van Buuren 2023 Remix","This Is What It Feels Like (Armin van Buuren 2023 Remix)","Armin van Buuren,Trevor Guthrie",2023-12-01,219172,41,killbottt,2024-04-16T09:49:45Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,canadian pop","Kontor Records",0.522,0.929,8,-4.829,1,0.048,0.00461,0.0371,0.193,0.0958,129.919,4
4egYAICy376pkDwkI11jW0,"Stay Awake","Stay Awake","Ferry Corsten,Diandra Faye",2023-12-01,220856,32,killbottt,2024-04-16T09:49:45Z,"dutch trance,progressive house,progressive trance,trance,uplifting trance","Flashover Recordings",0.559,0.817,1,-7.97,1,0.0301,0.0059,0.456,0.45,0.334,132.074,4
4vRufTcBP0abTHSBrahA4l,"Awakening","Awakening","Mofasa",2023-11-17,246562,10,killbottt,2024-04-16T09:49:45Z,"","Scorchin’ Records",0.487,0.968,2,-4.455,1,0.0426,0.00323,0.97,0.47,0.308,127.994,4
5nYatY0Fsup1uo5oQRvyRy,"Armour - David Forbes Remix","Armour (David Forbes Remix)","Ciaran McAuley,Audrey Gallagher,David Forbes",2023-12-01,226285,15,killbottt,2024-04-16T09:49:45Z,"irish electronic,progressive uplifting trance,trance,uplifting trance,vocal trance,progressive house,progressive trance","Black Hole Recordings",0.477,0.985,11,-5.214,0,0.0544,0.000491,0.878,0.187,0.0745,140.004,4
